date,open,high,low,close,volume
2020-01-01,442.5721911433318,454.51356945596797,428.50592854932876,440.64888389462874,2568377
2020-01-02,448.30038337280405,468.116071351292,448.00992639611735,453.8865647541428,7252081
2020-01-03,443.49214170453223,454.9815208876284,430.8673281680877,448.6404849062769,4410363
2020-01-04,435.1633188851997,447.7762645565724,433.12549412439773,437.30419031231156,6725560
2020-01-05,442.91834573040916,461.0951788731687,436.5986961502305,444.78313728578127,3154860
2020-01-06,434.9677282499548,452.6665677703079,430.1203968052816,438.4625545430886,6856166
2020-01-07,429.71289261716066,454.46990748410553,427.3276747301724,436.18735869290555,4799445
2020-01-08,451.79902676997216,456.45910797285046,447.44795988052454,449.9269786252928,6258215
2020-01-09,436.31181584768524,447.8208484308549,423.0943287687347,429.3412205393427,5110460
2020-01-10,438.32187873888455,461.783846794145,436.9823826110193,443.1908741428754,4102307
2020-01-11,441.9024758871994,461.8203268382086,423.85005086626774,443.52636801516775,9796427
2020-01-12,438.71736612539434,457.3683562389283,428.1665385326879,447.57474633834005,6246874
2020-01-13,447.9129240708075,452.38121806829486,422.17751535961384,443.7685001171279,9646823
2020-01-14,455.43847523348717,476.3781078251057,438.8182870701775,459.87992746620625,2219832
2020-01-15,478.5823197852663,492.47808639523515,455.8052401550194,471.9640442681094,3147755
2020-01-16,461.7385490064697,481.5596104108405,461.7385490064697,468.13054043887826,9081013
2020-01-17,460.59087335339365,470.52304669852833,460.59087335339365,463.79445605019305,1651483
2020-01-18,467.7598989674383,483.4404942373083,463.1267884797501,465.78608115092874,9416390
2020-01-19,460.78366582807905,475.3560881110058,448.71989036412566,457.0773722617369,4224636
2020-01-20,457.2421061151605,464.41395445235423,448.76525689065664,454.9079747186589,5079175
2020-01-21,448.6132158042661,459.1418654990374,445.262181368486,454.6951746474922,5935009
2020-01-22,449.8029031936882,449.8029031936882,436.09569127110376,441.42206537568603,2544837
2020-01-23,442.4137295419675,449.3315737828174,430.9869621581224,446.5375373881908,1078280
2020-01-24,440.99244716792043,470.2725135484838,440.99244716792043,449.9915102733703,2557559
2020-01-25,462.2276056443789,462.2276056443789,455.472691921573,457.01926768698775,3064595
